EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
A102x80-3,2021,Pollen,102,,-1,FALSE,80,,3,,R134A03,,145,156,301,48.17275748,2,0.66,0.987,0.979,0.983,145,158,0,303,47.85478548,0,0,-2,2,-2,2,0.317971997,0.317971997,1.006644518,0,-0.012738854,-0.006622517
A102x80-7,2021,Pollen,102,,-1,FALSE,80,,7,,R134A03,,205,212,417,49.16067146,5,1.185,0.978,0.97,0.974,205,218,1,423,48.46335697,0,0,-6,6,-6,6,0.697314489,0.697314489,1.014388489,0,-0.027906977,-0.014285714
A102x80-8,2021,Pollen,102,,-1,FALSE,80,,8,,R134A03,,176,137,313,56.23003195,0,0,0.984,0.982,0.983,171,136,0,307,55.70032573,5,5,1,1,6,6,0.529706216,0.529706216,1.00950993,0.028818444,0.007326007,0.019354839
A102x81-1,2021,Pollen,102,,-1,FALSE,81,,1,,R129B01,,125,174,299,41.80602007,3,0.993,0.949,0.968,0.96,112,174,0,286,39.16083916,13,13,0,0,13,13,2.645180906,2.645180906,1.067546584,0.109704641,0,0.044444444
A102x81-4,2021,Pollen,102,,-1,FALSE,81,,4,,R129B01,,123,166,289,42.56055363,8,2.694,0.95,0.955,0.953,119,170,0,289,41.17647059,4,4,-4,4,0,0,1.384083045,1.384083045,1.033613445,0.033057851,-0.023809524,0
A102x81-6,2021,Pollen,102,,-1,FALSE,81,,6,,R129B01,,105,253,358,29.32960894,25,6.527,0.892,0.918,0.91,98,286,0,384,25.52083333,7,7,-33,33,-26,26,3.808775605,3.808775605,1.14924182,0.068965517,-0.12244898,-0.070080863
A102x81-7,2021,Pollen,102,,-1,FALSE,81,,7,,R129B01,,112,179,291,38.48797251,1,0.342,0.981,0.968,0.973,110,176,0,286,38.46153846,2,2,3,3,5,5,0.026434047,0.026434047,1.000687285,0.018018018,0.016901408,0.017331023
A102x82-1,2021,Pollen,102,,-1,FALSE,82,,1,,R100H04,,154,139,293,52.55972696,8,2.658,0.961,0.95,0.955,153,146,0,299,51.17056856,1,1,-7,7,-6,6,1.389158401,1.389158401,1.027147605,0.006514658,-0.049122807,-0.02027027
A102x82-1_m2,2021,Pollen,102,,-1,FALSE,82,,1,m2,R100H04,,169,130,299,56.52173913,5,1.645,0.952,0.967,0.959,163,132,0,295,55.25423729,6,6,-2,2,4,4,1.267501842,1.267501842,1.022939451,0.036144578,-0.015267176,0.013468013
A102x82-3,2021,Pollen,102,,-1,FALSE,82,,3,,R100H04,,222,167,389,57.06940874,3,0.765,0.985,0.965,0.977,222,167,0,389,57.06940874,0,0,0,0,0,0,0,0,1,0,0,0
A102x82-4,2021,Pollen,102,,-1,FALSE,82,,4,,R100H04,,137,132,269,50.92936803,4,1.465,0.958,0.947,0.952,131,126,0,257,50.97276265,6,6,6,6,12,12,-0.043394616,0.043394616,0.999148671,0.044776119,0.046511628,0.045627376
A102x82-6,2021,Pollen,102,,-1,FALSE,82,,6,,R100H04,,163,181,344,47.38372093,2,0.578,0.984,0.982,0.983,157,182,1,339,46.31268437,6,6,-1,1,5,5,1.071036564,1.071036564,1.023126204,0.0375,-0.005509642,0.014641288
A102x83-3,2021,Pollen,102,,-1,FALSE,83,,3,,R143F02,,184,157,341,53.95894428,7,2.011,0.965,0.936,0.952,177,155,0,332,53.31325301,7,7,2,2,9,9,0.645691269,0.645691269,1.012111271,0.038781163,0.012820513,0.026745914
A102x83-4,2021,Pollen,102,,-1,FALSE,83,,4,,R143F02,,154,173,327,47.09480122,1,0.305,0.993,0.984,0.988,153,176,0,329,46.50455927,1,1,-3,3,-2,2,0.590241953,0.590241953,1.012692131,0.006514658,-0.017191977,-0.006097561
A102x83-5,2021,Pollen,102,,-1,FALSE,83,,5,,R143F02,,178,143,321,55.4517134,1,0.311,0.984,0.979,0.982,173,144,3,317,54.57413249,5,5,-1,1,4,4,0.877580904,0.877580904,1.016080529,0.028490028,-0.006968641,0.012539185
A102x83-7,2021,Pollen,102,,-1,FALSE,83,,7,,R143F02,,157,140,297,52.86195286,7,2.303,0.966,0.951,0.959,156,147,3,303,51.48514851,1,1,-7,7,-6,6,1.376804347,1.376804347,1.026741777,0.006389776,-0.048780488,-0.02
A102x84-11,2021,Pollen,102,,-1,FALSE,84,,11,,R160G03,,176,163,339,51.91740413,7,2.023,0.957,0.947,0.952,170,169,0,339,50.14749263,6,6,-6,6,0,0,1.769911504,1.769911504,1.035294118,0.034682081,-0.036144578,0
A102x84-2,2021,Pollen,102,,-1,FALSE,84,,2,,R160G03,,182,170,352,51.70454545,2,0.565,0.987,0.973,0.98,183,171,0,354,51.69491525,-1,1,-1,1,-2,2,0.0096302,0.0096302,1.000186289,-0.005479452,-0.005865103,-0.005665722
A102x84-3,2021,Pollen,102,,-1,FALSE,84,,3,,R160G03,,178,185,363,49.03581267,5,1.359,0.976,0.969,0.972,177,190,0,367,48.22888283,1,1,-5,5,-4,4,0.806929838,0.806929838,1.016731257,0.005633803,-0.026666667,-0.010958904
A102x84-4,2021,Pollen,102,,-1,FALSE,84,,4,,R160G03,,153,160,313,48.88178914,0,0,0.99,0.986,0.988,151,158,0,309,48.86731392,2,2,2,2,4,4,0.014475222,0.014475222,1.000296215,0.013157895,0.012578616,0.012861736
A102x85-1,2021,Pollen,102,,-1,FALSE,85,,1,,R53A01,,148,219,367,40.32697548,16,4.178,0.941,0.948,0.945,147,239,0,386,38.08290155,1,1,-20,20,-19,19,2.244073922,2.244073922,1.058926023,0.006779661,-0.087336245,-0.050464807
A102x85-2,2021,Pollen,102,,-1,FALSE,85,,2,,R53A01,,159,196,355,44.78873239,7,1.934,0.977,0.955,0.965,157,208,0,365,43.01369863,2,2,-12,12,-10,10,1.775033764,1.775033764,1.041266709,0.012658228,-0.059405941,-0.027777778
A102x85-3,2021,Pollen,102,,-1,FALSE,85,,3,,R53A01,,186,165,351,52.99145299,56,13.759,0.846,0.843,0.845,183,238,0,421,43.46793349,3,3,-73,73,-70,70,9.5235195,9.5235195,1.21909299,0.016260163,-0.362282878,-0.18134715
A102x85-6,2021,Pollen,102,,-1,FALSE,85,,6,,R53A01,,120,199,319,37.61755486,11,3.333,0.939,0.959,0.951,118,211,2,329,35.8662614,2,2,-12,12,-10,10,1.751293461,1.751293461,1.048828436,0.016806723,-0.058536585,-0.030864198
A102x86-1,2021,Pollen,102,,-1,FALSE,86,,1,,R132G08,,113,124,237,47.67932489,2,0.837,0.957,0.956,0.956,105,122,1,227,46.25550661,8,8,2,2,10,10,1.423818287,1.423818287,1.030781595,0.073394495,0.016260163,0.043103448
A102x86-3,2021,Pollen,102,,-1,FALSE,86,,3,,R132G08,,165,197,362,45.5801105,15,3.979,0.945,0.951,0.948,170,216,1,386,44.04145078,-5,5,-19,19,-24,24,1.53865972,1.53865972,1.034936627,-0.029850746,-0.092009685,-0.064171123
A102x86-4,2021,Pollen,102,,-1,FALSE,86,,4,,R132G08,,129,156,285,45.26315789,8,2.73,0.95,0.961,0.956,128,168,2,296,43.24324324,1,1,-12,12,-11,11,2.019914651,2.019914651,1.046710526,0.007782101,-0.074074074,-0.037865749
A102x87-1,2021,Pollen,102,,-1,FALSE,87,,1,,R63C12,,188,182,370,50.81081081,2,0.538,0.987,0.979,0.983,188,186,4,374,50.26737968,0,0,-4,4,-4,4,0.543431132,0.543431132,1.010810811,0,-0.02173913,-0.010752688
A102x87-2,2021,Pollen,102,,-1,FALSE,87,,2,,R63C12,,180,183,363,49.58677686,14,3.714,0.951,0.949,0.95,175,194,4,369,47.42547425,5,5,-11,11,-6,6,2.161302605,2.161302605,1.045572609,0.028169014,-0.058355438,-0.016393443
A102x87-3,2021,Pollen,102,,-1,FALSE,87,,3,,R63C12,,227,184,411,55.23114355,1,0.243,0.987,0.98,0.984,226,186,1,412,54.85436893,1,1,-2,2,-1,1,0.37677462,0.37677462,1.006868635,0.004415011,-0.010810811,-0.002430134
A102x87-5-test,2021,Pollen,102,,-1,FALSE,87,,5,,R63C12,,202,201,403,50.12406948,2,0.494,0.967,0.959,0.963,,,,,,,,,,,,,,,,,
A102x87-5_new,2021,Pollen,102,,-1,FALSE,87,,5,,R63C12,,201,218,419,47.97136038,1,0.238,0.99,0.99,0.99,201,221,3,422,47.63033175,0,0,-3,3,-3,3,0.341028628,0.341028628,1.007159905,0,-0.013667426,-0.007134364
A102x88-1,2021,Pollen,102,,-1,FALSE,88,,1,,R86G04,,139,162,301,46.17940199,14,4.444,0.934,0.933,0.934,139,181,0,320,43.4375,0,0,-19,19,-19,19,2.741901993,2.741901993,1.063122924,0,-0.110787172,-0.061191626
A102x88-2,2021,Pollen,102,,-1,FALSE,88,,2,,R86G04,,133,128,261,50.95785441,3,1.136,0.971,0.971,0.971,132,137,1,269,49.07063197,1,1,-9,9,-8,8,1.887222436,1.887222436,1.038459306,0.00754717,-0.067924528,-0.030188679
A102x88-5,2021,Pollen,102,,-1,FALSE,88,,5,,R86G04,,130,144,274,47.44525547,9,3.18,0.954,0.935,0.944,130,157,0,287,45.29616725,0,0,-13,13,-13,13,2.149088227,2.149088227,1.047445255,0,-0.086378738,-0.046345811
A102x88-7,2021,Pollen,102,,-1,FALSE,88,,7,,R86G04,,182,206,388,46.90721649,19,4.668,0.932,0.929,0.931,184,238,0,422,43.60189573,-2,2,-32,32,-34,34,3.30532076,3.30532076,1.075806813,-0.010928962,-0.144144144,-0.083950617
A102x89-1,2021,Pollen,102,,-1,FALSE,89,,1,,R121G01,,154,117,271,56.82656827,0,0,0.98,0.991,0.984,148,113,0,261,56.70498084,6,6,4,4,10,10,0.121587423,0.121587423,1.002144211,0.039735099,0.034782609,0.037593985
A102x89-2,2021,Pollen,102,,-1,FALSE,89,,2,,R121G01,,151,153,304,49.67105263,0,0,0.986,0.978,0.982,152,156,0,308,49.35064935,-1,1,-3,3,-4,4,0.320403281,0.320403281,1.006492382,-0.00660066,-0.019417476,-0.013071895
A102x89-8,2021,Pollen,102,,-1,FALSE,89,,8,,R121G01,,132,134,266,49.62406015,4,1.481,0.978,0.973,0.975,133,145,0,278,47.84172662,-1,1,-11,11,-12,12,1.782333532,1.782333532,1.037254791,-0.00754717,-0.078853047,-0.044117647
A102x90-2,2021,Pollen,102,,-1,FALSE,90,,2,,R82B10,,190,149,339,56.04719764,1,0.294,0.989,0.976,0.983,191,161,1,352,54.26136364,-1,1,-12,12,-13,13,1.785834004,1.785834004,1.032911705,-0.005249344,-0.077419355,-0.037626628
A102x90-3,2021,Pollen,102,,-1,FALSE,90,,3,,R82B10,,158,191,349,45.2722063,4,1.133,0.972,0.965,0.968,158,203,0,361,43.76731302,0,0,-12,12,-12,12,1.504893284,1.504893284,1.034383954,0,-0.060913706,-0.033802817
A102x90-5,2021,Pollen,102,,-1,FALSE,90,,5,,R82B10,,161,181,342,47.07602339,2,0.581,0.985,0.975,0.98,161,189,1,350,46,0,0,-8,8,-8,8,1.076023392,1.076023392,1.023391813,0,-0.043243243,-0.023121387
A102x91-1,2021,Pollen,102,,-1,FALSE,91,,1,,R11B05,,144,131,275,52.36363636,6,2.135,0.958,0.96,0.959,138,143,0,281,49.11032028,6,6,-12,12,-6,6,3.253316079,3.253316079,1.066245059,0.042553191,-0.087591241,-0.021582734
A102x91-2,2021,Pollen,102,,-1,FALSE,91,,2,,R11B05,,182,190,372,48.92473118,1,0.268,0.988,0.971,0.98,189,204,0,393,48.09160305,-7,7,-14,14,-21,21,0.833128129,0.833128129,1.017323775,-0.037735849,-0.07106599,-0.054901961
A102x91-5_m1,2021,Pollen,102,,-1,FALSE,91,,5,m1,R11B05,,142,140,282,50.35460993,0,0,0.989,0.986,0.988,145,147,0,292,49.65753425,-3,3,-7,7,-10,10,0.697075683,0.697075683,1.014037662,-0.020905923,-0.048780488,-0.034843206
A102x91-5_m2,2021,Pollen,102,,-1,FALSE,91,,5,m2,R11B05,,182,183,365,49.8630137,1,0.273,0.984,0.974,0.979,186,191,0,377,49.33687003,-4,4,-8,8,-12,12,0.526143672,0.526143672,1.01066431,-0.02173913,-0.042780749,-0.032345013
A102x92-1,2021,Pollen,102,,-1,FALSE,92,,1,,R68B05,,145,136,281,51.60142349,0,0,0.992,0.985,0.989,146,137,0,283,51.59010601,-1,1,-1,1,-2,2,0.01131748,0.01131748,1.000219373,-0.006872852,-0.007326007,-0.007092199
A102x92-2,2021,Pollen,102,,-1,FALSE,92,,2,,R68B05,,173,157,330,52.42424242,4,1.198,0.982,0.967,0.975,172,166,0,338,50.88757396,1,1,-9,9,-8,8,1.53666846,1.53666846,1.030197322,0.005797101,-0.055727554,-0.023952096
A102x92-4,2021,Pollen,102,,-1,FALSE,92,,4,,R68B05,,175,183,358,48.88268156,4,1.105,0.978,0.962,0.97,180,199,0,379,47.49340369,-5,5,-16,16,-21,21,1.38927787,1.38927787,1.029252017,-0.028169014,-0.083769634,-0.056987788
A102x92-5,2021,Pollen,102,,-1,FALSE,92,,5,,R68B05,,164,162,326,50.30674847,1,0.306,0.989,0.966,0.978,164,164,0,328,50,0,0,-2,2,-2,2,0.306748466,0.306748466,1.006134969,0,-0.012269939,-0.006116208
A102x93-4,2021,Pollen,102,,-1,FALSE,93,,4,,R02H02,,124,130,254,48.81889764,3,1.167,0.972,0.973,0.973,126,133,0,259,48.64864865,-2,2,-3,3,-5,5,0.170248989,0.170248989,1.003499563,-0.016,-0.022813688,-0.019493177
A102x93-5,2021,Pollen,102,,-1,FALSE,93,,5,,R02H02,,157,175,332,47.28915663,0,0,0.987,0.975,0.98,164,190,0,354,46.32768362,-7,7,-15,15,-22,22,0.961473011,0.961473011,1.020753747,-0.043613707,-0.082191781,-0.064139942
A102x93-6,2021,Pollen,102,,-1,FALSE,93,,6,,R02H02,,209,159,368,56.79347826,3,0.809,0.977,0.965,0.972,216,174,0,390,55.38461538,-7,7,-15,15,-22,22,1.408862876,1.408862876,1.025437802,-0.032941176,-0.09009009,-0.058047493
A102x93-7,2021,Pollen,102,,-1,FALSE,93,,7,,R02H02,,172,161,333,51.65165165,5,1.479,0.968,0.952,0.961,175,175,0,350,50,-3,3,-14,14,-17,17,1.651651652,1.651651652,1.033033033,-0.017291066,-0.083333333,-0.049780381
A102x94-1,2021,Pollen,102,,-1,FALSE,94,,1,,R114E09,,147,155,302,48.67549669,5,1.629,0.965,0.966,0.966,149,173,3,322,46.27329193,-2,2,-18,18,-20,20,2.402204763,2.402204763,1.051913418,-0.013513514,-0.109756098,-0.064102564
A102x94-2,2021,Pollen,102,,-1,FALSE,94,,2,,R114E09,,155,150,305,50.81967213,1,0.327,0.985,0.978,0.981,156,157,0,313,49.84025559,-1,1,-7,7,-8,8,0.97941654,0.97941654,1.019651114,-0.006430868,-0.045602606,-0.025889968
A102x94-3,2021,Pollen,102,,-1,FALSE,94,,3,,R114E09,,141,150,291,48.45360825,0,0,0.982,0.974,0.978,147,156,0,303,48.51485149,-6,6,-6,6,-12,12,-0.061243238,0.061243238,0.998737639,-0.041666667,-0.039215686,-0.04040404
A102x94-4,2021,Pollen,102,,-1,FALSE,94,,4,,R114E09,,125,102,227,55.0660793,3,1.304,0.973,0.971,0.972,126,113,0,239,52.71966527,-1,1,-11,11,-12,12,2.346414023,2.346414023,1.044507377,-0.007968127,-0.102325581,-0.051502146
A102x94-5,2021,Pollen,102,,-1,FALSE,94,,5,,R114E09,,161,121,282,57.09219858,2,0.704,0.978,0.963,0.971,155,127,5,282,54.96453901,6,6,-6,6,0,0,2.127659574,2.127659574,1.038709677,0.037974684,-0.048387097,0
A102x95-1_m1_new,2021,Pollen,102,,-1,FALSE,95,,1,m1,R127E02,,135,172,307,43.97394137,2,0.647,0.972,0.974,0.973,133,166,0,299,44.48160535,2,2,6,6,8,8,-0.507663983,0.507663983,0.988587103,0.014925373,0.035502959,0.02640264
A102x95-1_m2,2021,Pollen,102,,-1,FALSE,95,,1,m2,R127E02,,135,150,285,47.36842105,1,0.35,0.981,0.975,0.978,140,160,0,300,46.66666667,-5,5,-10,10,-15,15,0.701754386,0.701754386,1.015037594,-0.036363636,-0.064516129,-0.051282051
A102x96-1,2021,Pollen,102,,-1,FALSE,96,,1,,R135H08,,141,149,290,48.62068966,5,1.695,0.972,0.954,0.963,142,156,0,298,47.65100671,-1,1,-7,7,-8,8,0.969682944,0.969682944,1.020349684,-0.007067138,-0.045901639,-0.027210884
A102x96-2,2021,Pollen,102,,-1,FALSE,96,,2,,R135H08,,133,144,277,48.01444043,6,2.12,0.962,0.938,0.949,133,164,0,297,44.78114478,0,0,-20,20,-20,20,3.233295652,3.233295652,1.072202166,0,-0.12987013,-0.069686411
A102x96-3,2021,Pollen,102,,-1,FALSE,96,,3,,R135H08,,174,127,301,57.80730897,2,0.66,0.974,0.971,0.973,177,136,0,313,56.54952077,-3,3,-9,9,-12,12,1.257788203,1.257788203,1.022242243,-0.017094017,-0.068441065,-0.039087948
A102x96-4,2021,Pollen,102,,-1,FALSE,96,,4,,R135H08,,187,140,327,57.18654434,32,8.914,0.892,0.847,0.872,169,200,0,369,45.79945799,18,18,-60,60,-42,42,11.38708635,11.38708635,1.248629282,0.101123596,-0.352941176,-0.120689655
A102x96-5,2021,Pollen,102,,-1,FALSE,96,,5,,R135H08,,156,154,310,50.32258065,28,8.284,0.889,0.885,0.887,153,193,0,346,44.21965318,3,3,-39,39,-36,36,6.102927466,6.102927466,1.138013915,0.019417476,-0.224783862,-0.109756098
A102x96-6,2021,Pollen,102,,-1,FALSE,96,,6,,R135H08,,187,133,320,58.4375,18,5.325,0.933,0.929,0.931,188,158,0,346,54.33526012,-1,1,-25,25,-26,26,4.102239884,4.102239884,1.07549867,-0.005333333,-0.171821306,-0.078078078
A102x97-2,2021,Pollen,102,,-1,FALSE,97,,2,,R135H08,,196,169,365,53.69863014,5,1.351,0.967,0.966,0.967,201,197,0,398,50.50251256,-5,5,-28,28,-33,33,3.196117574,3.196117574,1.063286308,-0.025188917,-0.153005464,-0.086500655
A102x97-3,2021,Pollen,102,,-1,FALSE,97,,3,,R135H08,,181,160,341,53.07917889,24,6.575,0.924,0.9,0.913,188,198,0,386,48.70466321,-7,7,-38,38,-45,45,4.374515673,4.374515673,1.089817184,-0.037940379,-0.212290503,-0.123796424
A102x97-4,2021,Pollen,102,,-1,FALSE,97,,4,,R135H08,,137,134,271,50.55350554,3,1.095,0.975,0.972,0.973,140,144,0,284,49.29577465,-3,3,-10,10,-13,13,1.257730887,1.257730887,1.025513969,-0.02166065,-0.071942446,-0.046846847
A102x97-5,2021,Pollen,102,,-1,FALSE,97,,5,,R135H08,,160,156,316,50.63291139,7,2.167,0.965,0.945,0.955,158,172,0,330,47.87878788,2,2,-16,16,-14,14,2.754123514,2.754123514,1.057522833,0.012578616,-0.097560976,-0.043343653
A102x97-6,2021,Pollen,102,,-1,FALSE,97,,6,,R135H08,,190,154,344,55.23255814,23,6.267,0.925,0.905,0.916,186,193,0,379,49.07651715,4,4,-39,39,-35,35,6.156040989,6.156040989,1.125437609,0.021276596,-0.224783862,-0.096818811
A102x97-7,2021,Pollen,102,,-1,FALSE,97,,7,,R135H08,,196,167,363,53.99449036,7,1.892,0.964,0.952,0.959,200,188,0,388,51.54639175,-4,4,-21,21,-25,25,2.448098606,2.448098606,1.047493113,-0.02020202,-0.118309859,-0.066577896
A102x98-1,2021,Pollen,102,,-1,FALSE,98,,1,,R170G12,,158,142,300,52.66666667,4,1.316,0.97,0.971,0.97,157,150,0,307,51.14006515,1,1,-8,8,-7,7,1.52660152,1.52660152,1.02985138,0.006349206,-0.054794521,-0.02306425
A102x98-2,2021,Pollen,102,,-1,FALSE,98,,2,,R170G12,,125,113,238,52.5210084,2,0.833,0.983,0.97,0.977,130,124,0,254,51.18110236,-5,5,-11,11,-16,16,1.339906041,1.339906041,1.026179703,-0.039215686,-0.092827004,-0.06504065
A102x98-3,2021,Pollen,102,,-1,FALSE,98,,3,,R170G12,,191,128,319,59.87460815,33,9.375,0.902,0.864,0.886,186,189,0,375,49.6,5,5,-61,61,-56,56,10.27460815,10.27460815,1.207149358,0.026525199,-0.384858044,-0.161383285
A102x98-4_new,2021,Pollen,102,,-1,FALSE,98,,4,,R170G12,,179,177,356,50.28089888,4,1.111,0.986,0.972,0.979,188,168,0,356,52.80898876,-9,9,9,9,0,0,-2.528089888,2.528089888,0.95212766,-0.049046322,0.052173913,0
A102x98-5,2021,Pollen,102,,-1,FALSE,98,,5,,R170G12,,136,124,260,52.30769231,4,1.515,0.97,0.962,0.967,135,129,0,264,51.13636364,1,1,-5,5,-4,4,1.171328671,1.171328671,1.022905983,0.007380074,-0.039525692,-0.015267176
A102x98-6,2021,Pollen,102,,-1,FALSE,98,,6,,R170G12,,207,186,393,52.67175573,2,0.506,0.982,0.964,0.973,210,204,0,414,50.72463768,-3,3,-18,18,-21,21,1.947118044,1.947118044,1.038386041,-0.014388489,-0.092307692,-0.05204461
A102x99-1,2021,Pollen,102,,-1,FALSE,99,,1,,R171A01,,158,140,298,53.02013423,2,0.667,0.984,0.98,0.982,160,149,0,309,51.77993528,-2,2,-9,9,-11,11,1.240198953,1.240198953,1.023951342,-0.012578616,-0.062283737,-0.036243822
A102x99-2,2021,Pollen,102,,-1,FALSE,99,,2,,R171A01,,152,137,289,52.59515571,1,0.345,0.981,0.97,0.976,148,136,0,284,52.11267606,4,4,1,1,5,5,0.482479653,0.482479653,1.009258393,0.026666667,0.007326007,0.017452007
A102x99-4,2021,Pollen,102,,-1,FALSE,99,,4,,R171A01,,163,73,236,69.06779661,37,13.553,0.898,0.8,0.864,140,146,1,286,48.95104895,23,23,-73,73,-50,50,20.11674766,20.11674766,1.410956416,0.151815182,-0.666666667,-0.191570881
A102x99-5,2021,Pollen,102,,-1,FALSE,99,,5,,R171A01,,150,134,284,52.81690141,3,1.045,0.976,0.969,0.973,151,144,0,295,51.18644068,-1,1,-10,10,-11,11,1.63046073,1.63046073,1.031853372,-0.006644518,-0.071942446,-0.037996546
A102x99-6_new,2021,Pollen,102,,-1,FALSE,99,,6,,R171A01,,121,141,262,46.18320611,2,0.758,0.977,0.946,0.96,122,126,0,248,49.19354839,-1,1,15,15,14,14,-3.01034228,3.01034228,0.938806157,-0.008230453,0.112359551,0.054901961
A102x99-7,2021,Pollen,102,,-1,FALSE,99,,7,,R171A01,,154,145,299,51.50501672,2,0.664,0.978,0.97,0.974,153,150,0,303,50.4950495,1,1,-5,5,-4,4,1.009967217,1.009967217,1.020001312,0.006514658,-0.033898305,-0.013289037
A102x99-8,2021,Pollen,102,,-1,FALSE,99,,8,,R171A01,,132,134,266,49.62406015,3,1.115,0.98,0.965,0.972,133,140,0,273,48.71794872,-1,1,-6,6,-7,7,0.906111432,0.906111432,1.018599129,-0.00754717,-0.04379562,-0.025974026
A103Mx269A-1,2021,Other,103,M,-1,FALSE,269,A,1,,FALSE,,92,85,177,51.97740113,4,2.21,0.957,0.932,0.945,,,,,,,,,,,,,,,,,
A103Mx269A-5_m1,2021,Other,103,M,-1,FALSE,269,A,5,m1,FALSE,,111,104,215,51.62790698,6,2.715,0.936,0.929,0.933,,,,,,,,,,,,,,,,,
A103Mx269B-4_m1,2021,Other,103,M,-1,FALSE,269,B,4,m1,FALSE,,102,107,209,48.80382775,2,0.948,0.982,0.912,0.946,,,,,,,,,,,,,,,,,
A103Mx269B-5,2021,Other,103,M,-1,FALSE,269,B,5,,FALSE,,121,115,236,51.27118644,7,2.881,0.95,0.932,0.941,,,,,,,,,,,,,,,,,
A103Mx270A-3,2021,Other,103,M,-1,FALSE,270,A,3,,FALSE,,15,206,221,6.787330317,3,1.339,0.879,0.956,0.95,,,,,,,,,,,,,,,,,
A103Mx270B-3,2021,Other,103,M,-1,FALSE,270,B,3,,FALSE,,1,247,248,0.403225806,27,9.818,0.447,0.919,0.875,,,,,,,,,,,,,,,,,
A103Mx270B-6,2021,Other,103,M,-1,FALSE,270,B,6,,FALSE,,1,244,245,0.408163265,16,6.13,0.442,0.94,0.91,,,,,,,,,,,,,,,,,
A103Mx270B-7,2021,Other,103,M,-1,FALSE,270,B,7,,FALSE,,0,355,355,0,6,1.662,0.475,0.97,0.962,,,,,,,,,,,,,,,,,
A11-1x102,2021,Ear,11,,1,R82A03,102,,-1,,FALSE,,242,211,453,53.42163355,0,0,0.99,0.952,0.973,,,,,,,,,,,,,,,,,
A11-1x102_new,2021,Ear,11,,1,R82A03,102,,-1,,FALSE,,250,239,489,51.12474438,0,0,0.992,0.983,0.988,,,,,,,,,,,,,,,,,
